"Name","Created","Runtime","End Time","Hostname","ID","Notes","GPU Type","State","Updated","Tags","CKAS/layer1","CKAS/layer2","CKAS/layer3","CKAS/layer4","CKAS/layer5","CKAS/layer6","TEST/accuracy","TRAIN/accuracy","TRAIN/loss"
"resnet18 imagenet shuffle_degree: 4 5 fintuning with 5000 samples","2024-01-16T04:20:24.000Z","5122","2024-01-16T05:45:46.000Z","risha","rv5fvmqm","-","NVIDIA TITAN RTX","finished","2024-01-16T05:45:46.000Z","","0.9989428816409316","0.9959397180981466","0.9979186755521062","0.9843244778855468","0.8606289876652686","0.4545645033624596","0","99.82","0.03987855363376201"
"vgg16 imagenet shuffle_degree: 1 5 fintuning with 5000 samples","2024-01-16T04:12:00.000Z","12096","2024-01-16T07:33:36.000Z","matar","1dwk7s7i","-","NVIDIA TITAN RTX","finished","2024-01-16T07:33:36.000Z","","0.9818129843276888","0.99065016443064","0.9821882081759952","0.9604152268661554","0.8558027297255039","0.2843277206640075","0","61.78","1.4459149955184596"
"resnet18 imagenet shuffle_degree: 9 4 fintuning with 5000 samples","2024-01-16T03:01:31.000Z","4678","2024-01-16T04:19:29.000Z","risha","3s0zzrh6","-","NVIDIA TITAN RTX","finished","2024-01-16T04:19:29.000Z","","0.999073148022284","0.9973057895328388","0.9985955117315533","0.9892658269538882","0.8639896135091577","0.49591139798533695","0","99.82","0.039378751176083165"
"resnet18 imagenet shuffle_degree: 4 4 fintuning with 5000 samples","2024-01-16T03:01:04.000Z","4689","2024-01-16T04:19:13.000Z","risha","19tdwxv6","-","NVIDIA TITAN RTX","finished","2024-01-16T04:19:13.000Z","","0.999073148022284","0.9973057895328388","0.9985955117315533","0.9892658269538882","0.8639896135091577","0.49591139798533695","0","99.82","0.039378751176083165"
"resnet18 imagenet shuffle_degree: 9 3 fintuning with 5000 samples","2024-01-16T01:39:36.000Z","4810","2024-01-16T02:59:46.000Z","risha","1lqr0lh1","-","NVIDIA TITAN RTX","finished","2024-01-16T02:59:46.000Z","","0.9987285725097864","0.9981107095461722","0.9985014229197108","0.982091702199994","0.8569426276299561","0.485228033391673","0","99.82","0.04090888425707817"
"resnet18 imagenet shuffle_degree: 4 3 fintuning with 5000 samples","2024-01-16T01:38:30.000Z","4862","2024-01-16T02:59:32.000Z","risha","32fg3yv5","-","NVIDIA TITAN RTX","finished","2024-01-16T02:59:32.000Z","","0.9987285725097864","0.9981107095461722","0.9985014229197108","0.982091702199994","0.8569426276299561","0.485228033391673","0","99.82","0.04090888425707817"
"vgg16 imagenet shuffle_degree: 2 4 fintuning with 5000 samples","2024-01-16T01:27:04.000Z","11689","2024-01-16T04:41:53.000Z","matar","164pxosg","-","NVIDIA TITAN RTX","finished","2024-01-16T04:41:53.000Z","","0.9875228440022926","0.9912085863630872","0.9826896057303056","0.9597216886157104","0.8740657985300738","0.25807309922644905","0","64.04","1.4418649191309691"
"vgg16 imagenet shuffle_degree: 1 4 fintuning with 5000 samples","2024-01-16T01:20:07.000Z","10296","2024-01-16T04:11:43.000Z","matar","15w6kwjg","-","NVIDIA TITAN RTX","finished","2024-01-16T04:11:43.000Z","","0.9875228440022926","0.9912085863630872","0.9826896057303056","0.9597216886157104","0.8740657985300738","0.25807309922644905","0","64.04","1.4418649191309691"
"resnet18 imagenet shuffle_degree: 9 2 fintuning with 5000 samples","2024-01-16T00:25:59.000Z","4364","2024-01-16T01:38:43.000Z","risha","1x51smtp","-","NVIDIA TITAN RTX","finished","2024-01-16T01:38:43.000Z","","0.9986924430715252","0.9959053825075628","0.9955797482333588","0.9887299232687282","0.7538709056782419","0.33669311160245097","0","99.82","0.04695982709052456"
"resnet18 imagenet shuffle_degree: 4 2 fintuning with 5000 samples","2024-01-16T00:12:59.000Z","5068","2024-01-16T01:37:27.000Z","risha","3smztsb9","-","NVIDIA TITAN RTX","finished","2024-01-16T01:37:27.000Z","","0.9986924430715252","0.9959053825075628","0.9955797482333588","0.9887299232687282","0.7538709056782419","0.33669311160245097","0","99.82","0.04695982709052456"
"resnet18 imagenet shuffle_degree: 9 1 fintuning with 5000 samples","2024-01-15T23:04:33.000Z","4827","2024-01-16T00:25:00.000Z","risha","56cpbuem","-","NVIDIA TITAN RTX","finished","2024-01-16T00:25:00.000Z","","0.9991162498874504","0.9951268782287852","0.9981542327897096","0.9814525118474854","0.860923825103908","0.4702173337415342","0","99.84","0.037132937247586095"
"resnet18 imagenet shuffle_degree: 4 1 fintuning with 5000 samples","2024-01-15T22:58:12.000Z","4416","2024-01-16T00:11:48.000Z","risha","3c6jcop9","-","NVIDIA TITAN RTX","finished","2024-01-16T00:11:48.000Z","","0.9991162498874504","0.9951268782287852","0.9981542327897096","0.9814525118474854","0.860923825103908","0.4702173337415342","0","99.84","0.037132937247586095"
"vgg16 imagenet shuffle_degree: 2 3 fintuning with 5000 samples","2024-01-15T22:06:59.000Z","11988","2024-01-16T01:26:47.000Z","matar","erj8j20e","-","NVIDIA TITAN RTX","finished","2024-01-16T01:26:47.000Z","","0.9937580995290158","0.991766976019022","0.9824830569122632","0.9677723244655602","0.847078376534035","0.27010249178776874","0","62.16","1.3260541125467629"
"vgg16 imagenet shuffle_degree: 1 3 fintuning with 5000 samples","2024-01-15T22:06:59.000Z","11560","2024-01-16T01:19:39.000Z","matar","s96xj73v","-","NVIDIA TITAN RTX","finished","2024-01-16T01:19:39.000Z","","0.9937580995290158","0.991766976019022","0.9824830569122632","0.9677723244655602","0.847078376534035","0.27010249178776874","0","62.16","1.3260541125467629"
"resnet18 imagenet shuffle_degree: 2 5 fintuning with 5000 samples","2024-01-15T21:56:30.000Z","3778","2024-01-15T22:59:28.000Z","risha","1hd8rixt","-","NVIDIA TITAN RTX","finished","2024-01-15T22:59:28.000Z","","0.9989428816409316","0.9959397180981466","0.9979186755521062","0.9843244778855468","0.8606289876652686","0.4545645033624596","0","99.82","0.03987855363376201"
"resnet18 imagenet shuffle_degree: 1 5 fintuning with 5000 samples","2024-01-15T21:36:55.000Z","4728","2024-01-15T22:55:43.000Z","risha","159os7dj","-","NVIDIA TITAN RTX","finished","2024-01-15T22:55:43.000Z","","0.9989428816409316","0.9959397180981466","0.9979186755521062","0.9843244778855468","0.8606289876652686","0.4545645033624596","0","99.82","0.03987855363376201"
"resnet18 imagenet shuffle_degree: 2 4 fintuning with 5000 samples","2024-01-15T20:36:05.000Z","4713","2024-01-15T21:54:38.000Z","risha","h9y66ql5","-","NVIDIA TITAN RTX","finished","2024-01-15T21:54:38.000Z","","0.999073148022284","0.9973057895328388","0.9985955117315533","0.9892658269538882","0.8639896135091577","0.49591139798533695","0","99.82","0.039378751176083165"
"resnet18 imagenet shuffle_degree: 1 4 fintuning with 5000 samples","2024-01-15T20:10:59.000Z","5102","2024-01-15T21:36:01.000Z","risha","3v2pjnpx","-","NVIDIA TITAN RTX","finished","2024-01-15T21:36:01.000Z","","0.999073148022284","0.9973057895328388","0.9985955117315533","0.9892658269538882","0.8639896135091577","0.49591139798533695","0","99.82","0.039378751176083165"
"resnet18 imagenet shuffle_degree: 2 3 fintuning with 5000 samples","2024-01-15T19:05:16.000Z","5343","2024-01-15T20:34:19.000Z","risha","3pi2tija","-","NVIDIA TITAN RTX","finished","2024-01-15T20:34:19.000Z","","0.9987285725097864","0.9981107095461722","0.9985014229197108","0.982091702199994","0.8569426276299561","0.485228033391673","0","99.82","0.04090888425707817"
"vgg16 imagenet shuffle_degree: 1 2 fintuning with 5000 samples","2024-01-15T18:58:45.000Z","11277","2024-01-15T22:06:42.000Z","matar","1f3zwls5","-","NVIDIA TITAN RTX","finished","2024-01-15T22:06:42.000Z","","0.9863967580410696","0.9909239101651136","0.9803001026655628","0.9488938462873964","0.787762347885206","0.2791626700085339","0","64.02","1.3601336103336068"
"vgg16 imagenet shuffle_degree: 2 2 fintuning with 5000 samples","2024-01-15T18:58:45.000Z","11278","2024-01-15T22:06:43.000Z","matar","1qwco8as","-","NVIDIA TITAN RTX","finished","2024-01-15T22:06:43.000Z","","0.9863967580410696","0.9909239101651136","0.9803001026655628","0.9488938462873964","0.787762347885206","0.2791626700085339","0","64.02","1.3601336103336068"
"resnet18 imagenet shuffle_degree: 1 3 fintuning with 5000 samples","2024-01-15T18:47:03.000Z","4996","2024-01-15T20:10:19.000Z","risha","1wmqsxps","-","NVIDIA TITAN RTX","finished","2024-01-15T20:10:19.000Z","","0.9987285725097864","0.9981107095461722","0.9985014229197108","0.982091702199994","0.8569426276299561","0.485228033391673","0","99.82","0.04090888425707817"
"resnet18 imagenet shuffle_degree: 2 2 fintuning with 5000 samples","2024-01-15T17:25:27.000Z","5944","2024-01-15T19:04:31.000Z","risha","hulrjxx8","-","NVIDIA TITAN RTX","finished","2024-01-15T19:04:31.000Z","","0.9986924430715252","0.9959053825075628","0.9955797482333588","0.9887299232687282","0.7538709056782419","0.33669311160245097","0","99.82","0.04695982709052456"
"resnet18 imagenet shuffle_degree: 1 2 fintuning with 5000 samples","2024-01-15T17:24:57.000Z","4891","2024-01-15T18:46:28.000Z","risha","vijd92i5","-","NVIDIA TITAN RTX","finished","2024-01-15T18:46:28.000Z","","0.9986924430715252","0.9959053825075628","0.9955797482333588","0.9887299232687282","0.7538709056782419","0.33669311160245097","0","99.82","0.04695982709052456"
"resnet18 imagenet shuffle_degree: 1 1 fintuning with 5000 samples","2024-01-15T16:19:19.000Z","3852","2024-01-15T17:23:31.000Z","risha","2dzjebip","-","NVIDIA TITAN RTX","finished","2024-01-15T17:23:31.000Z","","0.9991162498874504","0.9951268782287852","0.9981542327897096","0.9814525118474854","0.860923825103908","0.4702173337415342","0","99.84","0.037132937247586095"
"resnet18 imagenet shuffle_degree: 2 1 fintuning with 5000 samples","2024-01-15T16:19:19.000Z","3894","2024-01-15T17:24:13.000Z","risha","366uy1bv","-","NVIDIA TITAN RTX","finished","2024-01-15T17:24:13.000Z","","0.9991162498874504","0.9951268782287852","0.9981542327897096","0.9814525118474854","0.860923825103908","0.4702173337415342","0","99.84","0.037132937247586095"
"vgg16 imagenet shuffle_degree: 2 1 fintuning with 5000 samples","2024-01-15T16:15:34.000Z","9774","2024-01-15T18:58:28.000Z","matar","1vqtc73c","-","NVIDIA TITAN RTX","finished","2024-01-15T18:58:28.000Z","","0.9841983880184836","0.989387684633162","0.9806285566633072","0.9665166729615476","0.8891779711643917","0.2768134290856686","0","62.32","1.4888332440594958"
"vgg16 imagenet shuffle_degree: 1 1 fintuning with 5000 samples","2024-01-15T16:15:34.000Z","9774","2024-01-15T18:58:28.000Z","matar","2fqgp0gm","-","NVIDIA TITAN RTX","finished","2024-01-15T18:58:28.000Z","","0.9841983880184836","0.989387684633162","0.9806285566633072","0.9665166729615476","0.8891779711643917","0.2768134290856686","0","62.32","1.4888332440594958"
"vgg16 imagenet 5 fintuning with 5000 samples","2024-01-14T21:57:47.000Z","65891","2024-01-15T16:15:58.000Z","risha","k58g0k2a","-","NVIDIA TITAN RTX","finished","2024-01-15T16:15:58.000Z","","0.9991634871738716","0.9995068988086934","0.9992518251123876","0.909250341336496","0.9114220358469588","0.3386262454591223","0","99.84","0.013494463024993136"
"vgg16 imagenet 4 fintuning with 5000 samples","2024-01-14T06:03:09.000Z","57232","2024-01-14T21:57:01.000Z","risha","1x39wl6m","-","NVIDIA TITAN RTX","finished","2024-01-14T21:57:01.000Z","","0.998808235270176","0.9993808930808608","0.9991400016874056","0.8706982843477237","0.900249513862412","0.35003848395462156","0","99.78","0.008840484382988066"
"vgg16 imagenet 3 fintuning with 5000 samples","2024-01-13T16:36:48.000Z","48298","2024-01-14T06:01:46.000Z","risha","p5g1hzft","-","NVIDIA TITAN RTX","finished","2024-01-14T06:01:46.000Z","","0.999041133413076","0.9995093906078558","0.9991989144623526","0.8867286498232096","0.9097834376127774","0.3283831356172242","0","99.8","0.010137425522782668"
"vgg16 imagenet 2 fintuning with 5000 samples","2024-01-13T05:52:52.000Z","38561","2024-01-13T16:35:33.000Z","risha","hr1kf4r4","-","NVIDIA TITAN RTX","finished","2024-01-13T16:35:33.000Z","","0.9988335341775504","0.999311619580742","0.9992712220357336","0.8915038470121435","0.9156438537537376","0.3227121423350999","0","99.76","0.01083679220217998"
"resnet18 imagenet 5 fintuning with 5000 samples","2024-01-13T00:44:10.000Z","2298","2024-01-13T01:22:28.000Z","sabik","2uvam5bs","-","NVIDIA TITAN Xp","finished","2024-01-13T01:22:28.000Z","","0.9994409282167408","0.9992754324863332","0.9988828027324068","0.9806725509199146","0.8923479337826252","0.5351909453568746","0","99.82","0.037489726368314144"
"resnet18 imagenet 4 fintuning with 5000 samples","2024-01-13T00:05:17.000Z","2324","2024-01-13T00:44:01.000Z","sabik","2ldao1yq","-","NVIDIA TITAN Xp","finished","2024-01-13T00:44:01.000Z","","0.9989735595691251","0.9992527255854898","0.9989790425171908","0.9810203814336308","0.8847155069733902","0.5294998247087528","0","99.84","0.03798051554543577"
"resnet18 imagenet 3 fintuning with 5000 samples","2024-01-12T23:26:25.000Z","2325","2024-01-13T00:05:10.000Z","sabik","aud5si6x","-","NVIDIA TITAN Xp","finished","2024-01-13T00:05:10.000Z","","0.9992530652398804","0.9991049015092328","0.9987595064175112","0.9840149935422974","0.8868673026857432","0.5414196134797566","0","99.82","0.03885475654083832"
"resnet18 imagenet 2 fintuning with 5000 samples","2024-01-12T22:47:57.000Z","2301","2024-01-12T23:26:18.000Z","sabik","2376iewe","-","NVIDIA TITAN Xp","finished","2024-01-12T23:26:18.000Z","","0.999264040041132","0.9992171545817554","0.9988956913859764","0.979795589481666","0.8795332013941615","0.5303515041077583","0","99.78","0.03885141306906749"
"resnet18 imagenet 1 fintuning with 5000 samples","2024-01-12T22:08:38.000Z","2323","2024-01-12T22:47:21.000Z","sabik","2djob2ej","-","NVIDIA TITAN Xp","finished","2024-01-12T22:47:21.000Z","","0.9993073720519186","0.9991604814270624","0.9989654515955728","0.9685205624375276","0.8850474593994093","0.5408023903442","0","99.86","0.036153687638746705"
"vgg16 imagenet 1 fintuning with 5000 samples","2024-01-12T22:08:13.000Z","27727","2024-01-13T05:50:20.000Z","risha","31em4tt7","-","NVIDIA TITAN RTX","finished","2024-01-13T05:50:20.000Z","","0.9992930810067","0.9993832024486908","0.9991141329471404","0.8877418911951737","0.9026526904275052","0.34439922978363463","0","99.74","0.010934228414171344"
"vgg16 cifar10_shifted 5 fintuning with 5000 samples","2024-01-12T14:13:23.000Z","660","2024-01-12T14:24:23.000Z","risha","3p2cuxsf","-","NVIDIA TITAN RTX","finished","2024-01-12T14:24:23.000Z","","0.986027853125178","0.986740571648809","0.9547731512700538","0.6875649637679151","0.2033522042297753","0.11361065049002986","76.64","99.74","0.016529874133159685"
"vgg16 cifar10_shifted 4 fintuning with 5000 samples","2024-01-12T14:02:10.000Z","666","2024-01-12T14:13:16.000Z","risha","3cb4gg80","-","NVIDIA TITAN RTX","finished","2024-01-12T14:13:16.000Z","","0.9889369616927388","0.9862904607227858","0.9522132733841032","0.6000380247050345","0.1703157041947247","0.09260559225677754","78","99.72","0.013461400887478072"
"vgg16 cifar10_shifted 3 fintuning with 5000 samples","2024-01-12T13:50:59.000Z","665","2024-01-12T14:02:04.000Z","risha","15mddd8z","-","NVIDIA TITAN RTX","finished","2024-01-12T14:02:04.000Z","","0.9869409969927326","0.9865985748149696","0.9513532448396166","0.5196959188219047","0.1665776162214211","0.08305869050959602","75.62","98.88","0.0509562433866345"
"vgg16 cifar10_shifted 2 fintuning with 5000 samples","2024-01-12T13:39:50.000Z","661","2024-01-12T13:50:51.000Z","risha","136bi8ye","-","NVIDIA TITAN RTX","finished","2024-01-12T13:50:51.000Z","","0.991459856492911","0.98641112650678","0.9559268650658858","0.7208854922996378","0.20127702406091685","0.10766296152873","77.4","99.56","0.019002421831365104"
"vgg16 cifar10_shifted 1 fintuning with 5000 samples","2024-01-12T13:25:48.000Z","835","2024-01-12T13:39:43.000Z","risha","2fy0028i","-","NVIDIA TITAN RTX","finished","2024-01-12T13:39:43.000Z","","0.9899960505453488","0.986850529520406","0.9567468246327056","0.6661683792798896","0.2037065289031724","0.11242665464455844","76.68","99.72","0.012437972058297378"
"vgg16 SVHN shuffle_degree: 4 5 fintuning with 5000 samples","2024-01-12T13:13:38.000Z","1217","2024-01-12T13:33:55.000Z","risha","kfxnsfhg","-","NVIDIA TITAN RTX","finished","2024-01-12T13:33:55.000Z","","0.9737566218646996","0.978280226008677","0.9398090057362386","0.769957524631299","0.14290704231231202","0.08186264888999532","16.02","93","0.2696493378585311"
"vgg16 SVHN shuffle_degree: 9 5 fintuning with 5000 samples","2024-01-12T13:11:39.000Z","1241","2024-01-12T13:32:20.000Z","risha","3t84n11l","-","NVIDIA TITAN RTX","finished","2024-01-12T13:32:20.000Z","","0.980928033844218","0.9804493292313564","0.948679474551548","0.8102915652944047","0.20652824624524185","0.1096567566254678","10.2","91.86","0.3517908834537883"
"vgg16 SVHN shuffle_degree: 2 5 fintuning with 5000 samples","2024-01-12T13:10:52.000Z","1268","2024-01-12T13:32:00.000Z","risha","96phg48a","-","NVIDIA TITAN RTX","finished","2024-01-12T13:32:00.000Z","","0.977708593284224","0.9739818207110664","0.9244112715966176","0.7005485566963073","0.11733073217309233","0.07301808746059119","26.78","92.52","0.4787584052059301"
"vgg16 SVHN 5 fintuning with 5000 samples","2024-01-12T13:04:44.000Z","1300","2024-01-12T13:26:24.000Z","risha","3a88bnez","-","NVIDIA TITAN RTX","finished","2024-01-12T13:26:24.000Z","","0.970426899770896","0.958004867259146","0.8396690513106181","0.37834658707451246","0.10344892991453004","0.07695495020022769","85.28","99.32","0.04705842154302225"
"vgg16 SVHN shuffle_degree: 1 5 fintuning with 5000 samples","2024-01-12T13:03:49.000Z","1305","2024-01-12T13:25:34.000Z","risha","izrm7nro","-","NVIDIA TITAN RTX","finished","2024-01-12T13:25:34.000Z","","0.9786172755093466","0.9672919772719284","0.9043097487131389","0.5889543595870934","0.1138907024179006","0.06805153406863455","42.4","91.2","0.7761145486573505"
"vgg16 SVHN shuffle_degree: 4 4 fintuning with 5000 samples","2024-01-12T12:51:13.000Z","1338","2024-01-12T13:13:31.000Z","risha","39rz0zp8","-","NVIDIA TITAN RTX","finished","2024-01-12T13:13:31.000Z","","0.9852404977030342","0.978370480893848","0.9397944425874952","0.7637014950310427","0.13908446838978353","0.07781814286011521","17.36","93.26","0.24039529216517308"
"vgg16 SVHN shuffle_degree: 9 4 fintuning with 5000 samples","2024-01-12T12:50:00.000Z","1290","2024-01-12T13:11:30.000Z","risha","yeed902z","-","NVIDIA TITAN RTX","finished","2024-01-12T13:11:30.000Z","","0.9865906183448068","0.9785488025140476","0.9465816272137584","0.8027928903254845","0.1848797092910301","0.08476162147491996","9.54","79.44","0.6270552822359049"
"vgg16 SVHN shuffle_degree: 2 4 fintuning with 5000 samples","2024-01-12T12:48:47.000Z","1316","2024-01-12T13:10:43.000Z","risha","8ovrnrhr","-","NVIDIA TITAN RTX","finished","2024-01-12T13:10:43.000Z","","0.9813396314764588","0.9781044842969951","0.9307842007609431","0.7201191134164356","0.1042690424581907","0.06125544119147589","28.5","95.58","0.1800097587642966"
"vgg16 SVHN 4 fintuning with 5000 samples","2024-01-12T12:42:44.000Z","1312","2024-01-12T13:04:36.000Z","risha","3l1ae4j1","-","NVIDIA TITAN RTX","finished","2024-01-12T13:04:36.000Z","","0.9798905892880424","0.9613525133988348","0.846615338530927","0.3744357389104189","0.10533123891150986","0.07626680802110954","86.42","99.46","0.049774786381786514"
"vgg16 SVHN shuffle_degree: 1 4 fintuning with 5000 samples","2024-01-12T12:41:59.000Z","1302","2024-01-12T13:03:41.000Z","risha","1j9vftt1","-","NVIDIA TITAN RTX","finished","2024-01-12T13:03:41.000Z","","0.9722434284071518","0.969743850816898","0.9126098909614244","0.584243030183248","0.09628151617637824","0.0628963138884158","42.54","97.2","0.1115567377726933"
"vgg16 SVHN shuffle_degree: 4 3 fintuning with 5000 samples","2024-01-12T12:28:30.000Z","1355","2024-01-12T12:51:05.000Z","risha","92berhet","-","NVIDIA TITAN RTX","finished","2024-01-12T12:51:05.000Z","","0.9728579625619224","0.9767723832837027","0.938310369583004","0.7617459224817089","0.12746018963065653","0.06636404733920094","18.52","92.92","0.28044996481792184"
"vgg16 SVHN shuffle_degree: 9 3 fintuning with 5000 samples","2024-01-12T12:28:08.000Z","1303","2024-01-12T12:49:51.000Z","risha","32x1pomf","-","NVIDIA TITAN RTX","finished","2024-01-12T12:49:51.000Z","","0.9703128510952655","0.980464659113058","0.9488354176645092","0.8034655660232867","0.19707555233039428","0.09251853325172904","9.02","79.2","0.5684281445232926"
"vgg16 SVHN shuffle_degree: 2 3 fintuning with 5000 samples","2024-01-12T12:26:32.000Z","1327","2024-01-12T12:48:39.000Z","risha","2gnmrzuy","-","NVIDIA TITAN RTX","finished","2024-01-12T12:48:39.000Z","","0.9793807390352488","0.9782495029265074","0.934244741091169","0.7134237449104476","0.10320094525493972","0.06054383052496379","28.36","95.5","0.17938107681597115"
"vgg16 SVHN 3 fintuning with 5000 samples","2024-01-12T12:20:20.000Z","1337","2024-01-12T12:42:37.000Z","risha","21kmo0xc","-","NVIDIA TITAN RTX","finished","2024-01-12T12:42:37.000Z","","0.975490154865662","0.9565143466686772","0.8442210248756746","0.3665249343226596","0.10652576732378148","0.072445247108781","85.28","99.08","0.0782236855916062"
"vgg16 SVHN shuffle_degree: 1 3 fintuning with 5000 samples","2024-01-12T12:20:20.000Z","1292","2024-01-12T12:41:52.000Z","risha","nou8r6bn","-","NVIDIA TITAN RTX","finished","2024-01-12T12:41:52.000Z","","0.9744725036771116","0.9696817037019236","0.9104093114942814","0.60646569000588","0.09515714066945404","0.05433490572544185","40.72","96.82","0.1320066370402172"
"vgg16 SVHN shuffle_degree: 9 2 fintuning with 5000 samples","2024-01-12T12:06:13.000Z","1307","2024-01-12T12:28:00.000Z","risha","1el4y4wp","-","NVIDIA TITAN RTX","finished","2024-01-12T12:28:00.000Z","","0.983123375864512","0.9848601331442184","0.9509536804188043","0.8225704728421853","0.21450840165337157","0.10220041341048404","10.52","89.88","0.44370148259743"
"vgg16 SVHN shuffle_degree: 4 2 fintuning with 5000 samples","2024-01-12T12:06:13.000Z","1329","2024-01-12T12:28:22.000Z","risha","gz5k7o3l","-","NVIDIA TITAN RTX","finished","2024-01-12T12:28:22.000Z","","0.9836463123621338","0.9841378634474628","0.9453606733779846","0.7749957507411078","0.15116167485585175","0.07963627484211994","16.66","94.56","0.21120035083620411"
"vgg16 SVHN shuffle_degree: 2 2 fintuning with 5000 samples","2024-01-12T12:04:19.000Z","1322","2024-01-12T12:26:21.000Z","risha","2r67zadm","-","NVIDIA TITAN RTX","finished","2024-01-12T12:26:21.000Z","","0.981230402680986","0.9778209107707634","0.930539553092656","0.7048331415697615","0.1164103302666998","0.0697383205170421","28.16","95.98","0.1395667441853672"
